qname,pos.start,pos.end,domain,multi_domain,row,row.plus,annotation,category,domain.level,domain_name
reprseq067222,2,145,2006.1,FALSE,0.5,1,exonuclease,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
reprseq067222,146,185,undetected,FALSE,0.5,1,exonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq067222,186,267,102.1,FALSE,0.5,1,exonuclease,"DNA, RNA and nucleotide metabolism",H,SAM/DNA-glycosylase
reprseq067222,268,283,undetected,FALSE,0.5,1,exonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq124609,1,19,undetected,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq124609,20,21,2008.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,Restriction endonuclease-like
reprseq124609,22,22,2008.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,Restriction endonuclease-like
reprseq124609,23,186,2008.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,Restriction endonuclease-like
reprseq124609,187,269,2008.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,Restriction endonuclease-like
reprseq124609,270,284,undetected,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq124609,285,289,2004.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq124609,290,466,2004.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq124609,467,467,2004.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq124609,468,468,2004.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq124609,469,475,2004.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq124609,476,476,2004.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq124609,477,477,2004.1,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq124609,478,607,undetected,FALSE,1.5,2,exonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq114151,1,1,101.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq114151,2,2,101.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq114151,3,60,101.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq114151,61,64,101.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq114151,65,66,101.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq114151,67,67,101.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq114151,68,68,101.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq114151,69,69,101.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq114151,70,76,undetected,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq114151,77,83,159.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,all-alpha NTP pyrophosphatases
reprseq114151,84,99,159.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,all-alpha NTP pyrophosphatases
reprseq114151,100,165,159.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,all-alpha NTP pyrophosphatases
reprseq114151,166,166,159.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,all-alpha NTP pyrophosphatases
reprseq114151,167,167,159.1,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,all-alpha NTP pyrophosphatases
reprseq114151,168,181,undetected,FALSE,0.5,1,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq019921,1,3,undetected,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq019921,4,4,101.1,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq019921,5,5,101.1,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq019921,6,6,101.1,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq019921,7,40,multiple domains,TRUE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq019921,41,42,101.1,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq019921,43,49,101.1,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq019921,50,50,101.1,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq019921,51,52,101.1,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,HTH
reprseq019921,53,54,undetected,FALSE,1.5,2,DNA binding protein,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq120061,1,1,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,2,2,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,3,20,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,21,21,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,22,187,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,188,188,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,189,189,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,190,192,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,193,193,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,194,194,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,195,196,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,197,197,206.1,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq120061,198,204,undetected,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq120061,205,287,604.4,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Alpha-hemoglobin stabilizing protein AHSP
reprseq120061,288,295,undetected,FALSE,0.5,1,RNA ligase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq043999,1,2,206.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq043999,3,65,206.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq043999,66,86,206.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq043999,87,233,206.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq043999,234,239,206.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq043999,240,240,206.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq043999,241,241,206.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq043999,242,244,206.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq043999,245,247,undetected,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq043999,248,354,3614.1,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,T4 RNA ligase
reprseq043999,355,369,undetected,FALSE,1.5,2,RNA ligase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq097195,1,1,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,2,2,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,3,3,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,4,115,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,116,123,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,124,124,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,125,148,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,149,149,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,150,150,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,151,151,2004.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq097195,152,176,undetected,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq097195,177,178,246.2,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Metallo-dependent phosphatases
reprseq097195,179,179,246.2,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Metallo-dependent phosphatases
reprseq097195,180,380,246.2,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Metallo-dependent phosphatases
reprseq097195,381,392,246.2,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Metallo-dependent phosphatases
reprseq097195,393,394,246.2,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Metallo-dependent phosphatases
reprseq097195,395,395,246.2,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Metallo-dependent phosphatases
reprseq097195,396,396,246.2,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Metallo-dependent phosphatases
reprseq097195,397,399,246.2,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Metallo-dependent phosphatases
reprseq097195,400,427,undetected,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq097195,428,438,206.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq097195,439,485,206.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq097195,486,505,206.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq097195,506,671,206.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq097195,672,677,206.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq097195,678,678,206.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq097195,679,682,206.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq097195,683,683,206.1,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,Protein kinase/SAICAR synthase/ATP-grasp
reprseq097195,684,760,undetected,FALSE,2.5,3,RNA ligase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq011402,1,92,3067.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,N-terminal domain of helicase-loading protein DnaI
reprseq011402,93,100,undetected,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq011402,101,113,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,114,114,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,115,118,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,119,149,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,150,150,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,151,151,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,152,153,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,154,253,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,254,255,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,256,262,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,263,272,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,273,273,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,274,274,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,275,275,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,276,278,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,279,283,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,284,284,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,285,285,2004.1,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq011402,286,296,undetected,FALSE,0.5,1,DnaC-like helicase loader,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq049006,1,60,3696.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,DNA helicase UvsW N-terminal a+b domain-related
reprseq049006,61,85,multiple domains,TRUE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq049006,86,104,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,105,105,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,106,106,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,107,107,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,108,110,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,111,126,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,127,253,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,254,274,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,275,275,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,276,277,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,278,278,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,279,279,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,280,280,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,281,288,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,289,289,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,290,291,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,292,294,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,295,298,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,299,299,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,300,326,undetected,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq049006,327,333,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
reprseq049006,334,336,2004.1,FALSE,0.5,1,DNA helicase,"DNA, RNA and nucleotide metabolism",H,P-loop domains-related
